24.0236469865,43.9972903579
0.0,0
0.0,0
26.0857154882,36.9351659166
0.0,0
22.2453792955,35.5315739907
29.4785287541,39.31495333
20.4156043538,32.7073298011
0.0,0
11.6886825605,16.2022090549
1.0,0
4.81730214954,4.82048065347
18.0597231429,26.3794811532
1.0,0
19.5748135926,28.7226460241
29.1127798385,50.8755741939
0.0,0
9.56107211562,10.6014163192
7.61136886506,9.35839442287
0.0,0
12.9783280895,14.6000728139
15.3790864488,16.5430152099
15.5500687284,23.43714341
1.0,0
19.6541175079,27.146813747
1.76889559047,1.76889559047
5.45549682522,10.0117356635
1.41345039177,1.41345039177
25.3425984216,31.8703730155
32.3512829478,50.1403154367
1.66189122973,1.66189122973
8.80802597588,11.4193186788
13.0544599904,22.2004612597
4.6953562264,4.6953562264
22.7762754768,26.8946583883
13.9220867689,17.4121973486
17.6863839777,25.3667847595
4.40890008959,4.40890008959
25.7722546217,36.3509219679
0.0,0
3.10204771079,4.83920775054
1.68866811422,1.68866811422
4.3209647071,5.67858717952
1.57008771255,1.57008771255
20.1398458719,31.0228204157
1.70047052312,1.70047052312
13.9187344581,18.2741934672
33.6477686833,46.5604135074
12.1511810126,12.2534561799
33.6030995459,48.2015588523
12.0605970001,16.4917674143
15.8252361752,21.7022847709
2.92027395975,2.92027395975
15.5091271656,17.477121261
5.77202263197,5.77202263197
27.5079554097,32.7155829164
2.20229425827,2.20229425827
22.5545073101,24.708158763
36.4289197127,52.7059188726
4.20839636916,4.20839636916
22.7331651998,32.4178608358
4.74245716902,4.74245716902
3.48281495345,3.48954849794
26.4072442112,36.9309000735
4.15576707721,5.96946118693
17.9937683657,25.8585341165
29.6662720948,53.5908614623
22.672734727,39.0034616684
31.9459416247,43.0582952918
22.9355908234,23.4541314143
28.5122787476,38.0907641012
4.17172626139,4.17226522705
17.3696120907,26.0110966515
6.73435223314,12.7644136434
7.83561101638,12.9550374887
9.49199034385,15.7648136034
9.49965262523,13.4680518149
10.0434008184,13.0549891533
27.1695620134,38.5475236891
